Customer_ID,Name,Age,Gender,Location,Preferred_Language,Newsletter_Subscribed,Subscription_Date,Year,Month,Day
1739,Customer 739,54,Female,New York,English,Yes,2022-01-17,2022,1,17
1740,Customer 740,28,Other,San Francisco,English,Yes,2023-08-19,2023,8,19
1741,Customer 741,32,Other,New York,English,No,NA,NA,NA,NA
1742,Customer 742,32,Female,Chicago,English,No,NA,NA,NA,NA
1743,Customer 743,59,Other,Chicago,French,No,NA,NA,NA,NA
1744,Customer 744,32,Other,Los Angeles,German,Yes,2023-02-26,2023,2,26
1745,Customer 745,32,Male,San Francisco,English,Yes,2022-12-23,2022,12,23
1746,Customer 746,69,Other,New York,Spanish,Yes,2023-02-22,2023,2,22
1747,Customer 747,61,Female,Chicago,French,Yes,2023-10-18,2023,10,18
1748,Customer 748,58,Female,San Francisco,German,No,NA,NA,NA,NA
1749,Customer 749,42,Male,New York,German,Yes,2022-12-14,2022,12,14
1750,Customer 750,53,Other,New York,Spanish,No,NA,NA,NA,NA
1751,Customer 751,20,Other,Chicago,French,Yes,2023-08-12,2023,8,12
1752,Customer 752,24,Male,Houston,Spanish,Yes,2023-06-21,2023,6,21
1753,Customer 753,21,Other,San Francisco,French,No,NA,NA,NA,NA
1754,Customer 754,57,Female,Chicago,Spanish,No,NA,NA,NA,NA
1755,Customer 755,70,Female,Houston,English,Yes,2023-04-22,2023,4,22
1756,Customer 756,54,Female,New York,Spanish,No,NA,NA,NA,NA
1757,Customer 757,41,Male,Los Angeles,Spanish,Yes,2022-02-01,2022,2,1
1758,Customer 758,55,Other,Los Angeles,French,No,NA,NA,NA,NA
1759,Customer 759,21,Male,New York,Spanish,Yes,2023-05-30,2023,5,30
1760,Customer 760,20,Male,Chicago,Spanish,No,NA,NA,NA,NA
1761,Customer 761,28,Male,Chicago,Spanish,No,NA,NA,NA,NA
1762,Customer 762,27,Male,New York,Spanish,No,NA,NA,NA,NA
1763,Customer 763,46,Male,Houston,English,Yes,2022-08-11,2022,8,11
1764,Customer 764,40,Female,Los Angeles,French,Yes,2022-10-13,2022,10,13
1765,Customer 765,22,Other,New York,French,Yes,2023-10-15,2023,10,15
1766,Customer 766,41,Male,Houston,German,Yes,2022-01-01,2022,1,1
1767,Customer 767,49,Female,Los Angeles,German,No,NA,NA,NA,NA
1768,Customer 768,42,Female,San Francisco,Spanish,No,NA,NA,NA,NA
1769,Customer 769,28,Male,New York,Spanish,Yes,2023-09-23,2023,9,23
1770,Customer 770,27,Male,Chicago,French,Yes,2022-08-14,2022,8,14
1771,Customer 771,32,Other,San Francisco,English,Yes,2023-05-02,2023,5,2
1772,Customer 772,68,Male,Los Angeles,German,Yes,2023-11-20,2023,11,20
1773,Customer 773,48,Male,Houston,Spanish,Yes,2023-12-10,2023,12,10
1774,Customer 774,27,Other,Chicago,English,Yes,2022-07-08,2022,7,8
1775,Customer 775,62,Male,Houston,French,No,NA,NA,NA,NA
1776,Customer 776,41,Male,Los Angeles,French,Yes,2023-06-03,2023,6,3
1777,Customer 777,52,Other,San Francisco,German,Yes,2022-05-28,2022,5,28
1778,Customer 778,67,Female,Los Angeles,English,No,NA,NA,NA,NA
1779,Customer 779,27,Female,Houston,Spanish,No,NA,NA,NA,NA
1780,Customer 780,25,Female,Houston,German,No,NA,NA,NA,NA
1781,Customer 781,61,Other,San Francisco,French,No,NA,NA,NA,NA
1782,Customer 782,59,Other,New York,Spanish,Yes,2023-04-04,2023,4,4
1783,Customer 783,49,Male,New York,Spanish,Yes,2022-03-05,2022,3,5
1784,Customer 784,56,Other,Chicago,English,Yes,2023-01-29,2023,1,29
1785,Customer 785,24,Female,Chicago,French,No,NA,NA,NA,NA
1786,Customer 786,55,Other,Houston,German,No,NA,NA,NA,NA
1787,Customer 787,34,Male,Chicago,Spanish,No,NA,NA,NA,NA
1788,Customer 788,37,Male,San Francisco,Spanish,Yes,2023-10-19,2023,10,19
1789,Customer 789,50,Female,New York,English,No,NA,NA,NA,NA
1790,Customer 790,54,Female,Los Angeles,German,Yes,2023-08-02,2023,8,2
1791,Customer 791,27,Female,Chicago,German,Yes,2022-11-01,2022,11,1
1792,Customer 792,62,Female,Chicago,French,Yes,2022-01-24,2022,1,24
1793,Customer 793,27,Female,San Francisco,Spanish,Yes,2022-05-22,2022,5,22
1794,Customer 794,19,Female,New York,English,No,NA,NA,NA,NA
1795,Customer 795,32,Male,New York,Spanish,Yes,2022-12-27,2022,12,27
1796,Customer 796,40,Other,New York,German,No,NA,NA,NA,NA
1797,Customer 797,64,Male,Houston,English,Yes,2022-08-27,2022,8,27
1798,Customer 798,57,Other,Chicago,Spanish,Yes,2023-08-08,2023,8,8
1799,Customer 799,52,Other,San Francisco,French,Yes,2023-03-24,2023,3,24
1800,Customer 800,19,Other,New York,English,Yes,2022-03-14,2022,3,14
1801,Customer 801,23,Female,San Francisco,Spanish,No,NA,NA,NA,NA
1802,Customer 802,63,Female,New York,German,Yes,2023-07-02,2023,7,2
1803,Customer 803,64,Male,Houston,English,No,NA,NA,NA,NA
1804,Customer 804,68,Female,Houston,French,No,NA,NA,NA,NA
1805,Customer 805,26,Male,Chicago,Spanish,No,NA,NA,NA,NA
1806,Customer 806,40,Other,New York,Spanish,No,NA,NA,NA,NA
1807,Customer 807,42,Other,San Francisco,French,No,NA,NA,NA,NA
1808,Customer 808,32,Male,Chicago,Spanish,Yes,2022-11-09,2022,11,9
1809,Customer 809,39,Female,Chicago,German,No,NA,NA,NA,NA
1810,Customer 810,65,Female,Chicago,French,Yes,2023-05-24,2023,5,24
1811,Customer 811,25,Female,San Francisco,German,No,NA,NA,NA,NA
1812,Customer 812,46,Other,Chicago,English,No,NA,NA,NA,NA
1813,Customer 813,58,Male,San Francisco,French,Yes,2022-07-09,2022,7,9
1814,Customer 814,38,Other,Houston,English,Yes,2023-07-18,2023,7,18
1815,Customer 815,65,Male,Los Angeles,German,No,NA,NA,NA,NA
1816,Customer 816,26,Female,New York,German,No,NA,NA,NA,NA
1817,Customer 817,51,Other,Los Angeles,French,Yes,2023-04-14,2023,4,14
1818,Customer 818,58,Other,Houston,English,Yes,2022-12-28,2022,12,28
1819,Customer 819,60,Male,New York,German,No,NA,NA,NA,NA
1820,Customer 820,28,Male,Chicago,German,No,NA,NA,NA,NA
1821,Customer 821,21,Female,Chicago,English,Yes,2023-02-25,2023,2,25
1822,Customer 822,24,Female,Los Angeles,English,Yes,2023-03-09,2023,3,9
1823,Customer 823,67,Male,Chicago,English,Yes,2022-06-28,2022,6,28
1824,Customer 824,28,Other,New York,Spanish,No,NA,NA,NA,NA
1825,Customer 825,50,Female,New York,German,Yes,2022-08-17,2022,8,17
1826,Customer 826,28,Other,Los Angeles,German,Yes,2022-12-31,2022,12,31
1827,Customer 827,55,Male,Chicago,German,Yes,2022-05-09,2022,5,9
1828,Customer 828,38,Female,San Francisco,German,Yes,2023-01-21,2023,1,21
1829,Customer 829,27,Other,New York,English,Yes,2022-12-19,2022,12,19
1830,Customer 830,67,Female,Chicago,English,No,NA,NA,NA,NA
1831,Customer 831,20,Other,New York,English,No,NA,NA,NA,NA
1832,Customer 832,52,Female,New York,German,Yes,2023-04-07,2023,4,7
1833,Customer 833,51,Female,San Francisco,Spanish,Yes,2022-02-24,2022,2,24
1834,Customer 834,57,Male,San Francisco,French,No,NA,NA,NA,NA
1835,Customer 835,45,Other,New York,Spanish,Yes,2022-10-05,2022,10,5
1836,Customer 836,30,Female,Chicago,English,Yes,2022-09-15,2022,9,15
1837,Customer 837,25,Male,Chicago,French,No,NA,NA,NA,NA
1838,Customer 838,19,Male,Los Angeles,Spanish,Yes,2022-01-03,2022,1,3
1839,Customer 839,23,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
1840,Customer 840,40,Female,Houston,French,No,NA,NA,NA,NA
1841,Customer 841,34,Male,Chicago,English,No,NA,NA,NA,NA
1842,Customer 842,49,Female,New York,French,No,NA,NA,NA,NA
1843,Customer 843,31,Male,San Francisco,Spanish,Yes,2023-10-16,2023,10,16
1844,Customer 844,24,Other,New York,French,No,NA,NA,NA,NA
1845,Customer 845,30,Male,Houston,English,Yes,2022-12-28,2022,12,28
1846,Customer 846,25,Male,Los Angeles,French,No,NA,NA,NA,NA
1847,Customer 847,55,Female,New York,English,Yes,2023-03-03,2023,3,3
1848,Customer 848,28,Male,New York,English,Yes,2023-07-20,2023,7,20
1849,Customer 849,59,Female,Los Angeles,German,No,NA,NA,NA,NA
1850,Customer 850,34,Other,Los Angeles,German,No,NA,NA,NA,NA
1851,Customer 851,24,Other,Houston,German,Yes,2022-08-10,2022,8,10
1852,Customer 852,61,Female,San Francisco,English,No,NA,NA,NA,NA
1853,Customer 853,36,Female,San Francisco,English,Yes,2023-12-08,2023,12,8
1854,Customer 854,66,Male,New York,French,No,NA,NA,NA,NA
1855,Customer 855,57,Female,Chicago,German,Yes,2023-07-22,2023,7,22
1856,Customer 856,32,Male,Houston,French,Yes,2022-01-28,2022,1,28
1857,Customer 857,63,Male,Chicago,Spanish,Yes,2022-04-12,2022,4,12
1858,Customer 858,31,Other,Chicago,Spanish,No,NA,NA,NA,NA
1859,Customer 859,43,Other,Houston,Spanish,No,NA,NA,NA,NA
1860,Customer 860,44,Other,Los Angeles,English,No,NA,NA,NA,NA
1861,Customer 861,34,Other,Chicago,English,No,NA,NA,NA,NA
1862,Customer 862,50,Male,San Francisco,German,No,NA,NA,NA,NA
1863,Customer 863,67,Male,Chicago,Spanish,No,NA,NA,NA,NA
1864,Customer 864,35,Male,Los Angeles,Spanish,Yes,2023-01-13,2023,1,13
1865,Customer 865,37,Other,New York,German,No,NA,NA,NA,NA
1866,Customer 866,44,Other,Chicago,French,No,NA,NA,NA,NA
1867,Customer 867,59,Other,Houston,English,No,NA,NA,NA,NA
1868,Customer 868,27,Female,Los Angeles,German,No,NA,NA,NA,NA
1869,Customer 869,70,Other,New York,German,No,NA,NA,NA,NA
1870,Customer 870,26,Female,Los Angeles,German,No,NA,NA,NA,NA
1871,Customer 871,48,Other,Los Angeles,German,No,NA,NA,NA,NA
1872,Customer 872,36,Female,Los Angeles,French,Yes,2023-12-09,2023,12,9
1873,Customer 873,67,Female,Chicago,French,Yes,2022-09-25,2022,9,25
1874,Customer 874,35,Female,New York,English,No,NA,NA,NA,NA
1875,Customer 875,61,Male,Los Angeles,French,Yes,2022-08-21,2022,8,21
1876,Customer 876,61,Female,Los Angeles,Spanish,Yes,2022-08-05,2022,8,5
1877,Customer 877,45,Female,Los Angeles,French,No,NA,NA,NA,NA
1878,Customer 878,38,Other,Los Angeles,French,Yes,2022-03-01,2022,3,1
1879,Customer 879,46,Male,San Francisco,Spanish,No,NA,NA,NA,NA
1880,Customer 880,53,Male,Chicago,French,Yes,2022-05-27,2022,5,27
1881,Customer 881,37,Other,San Francisco,Spanish,No,NA,NA,NA,NA
1882,Customer 882,40,Other,San Francisco,German,Yes,2023-10-24,2023,10,24
1883,Customer 883,59,Male,San Francisco,German,Yes,2023-10-19,2023,10,19
1884,Customer 884,22,Other,San Francisco,English,Yes,2022-08-18,2022,8,18
1885,Customer 885,19,Male,Houston,English,No,NA,NA,NA,NA
1886,Customer 886,35,Female,San Francisco,French,Yes,2022-11-25,2022,11,25
1887,Customer 887,29,Female,Houston,German,No,NA,NA,NA,NA
1888,Customer 888,30,Male,Chicago,Spanish,No,NA,NA,NA,NA
1889,Customer 889,60,Female,New York,German,No,NA,NA,NA,NA
1890,Customer 890,68,Male,Houston,German,No,NA,NA,NA,NA
1891,Customer 891,55,Female,Houston,Spanish,No,NA,NA,NA,NA
1892,Customer 892,35,Female,Chicago,English,Yes,2023-11-15,2023,11,15
1893,Customer 893,27,Female,Houston,English,Yes,2023-01-08,2023,1,8
1894,Customer 894,26,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
1895,Customer 895,52,Female,San Francisco,English,Yes,2023-04-26,2023,4,26
1896,Customer 896,46,Male,Houston,English,Yes,2022-06-20,2022,6,20
1897,Customer 897,39,Female,Houston,English,No,NA,NA,NA,NA
1898,Customer 898,36,Female,Los Angeles,Spanish,Yes,2022-03-01,2022,3,1
1899,Customer 899,25,Female,Los Angeles,Spanish,Yes,2023-12-14,2023,12,14
1900,Customer 900,62,Male,New York,French,No,NA,NA,NA,NA
1901,Customer 901,50,Female,Houston,German,No,NA,NA,NA,NA
1902,Customer 902,19,Other,New York,German,No,NA,NA,NA,NA
1903,Customer 903,60,Female,Chicago,French,Yes,2023-05-03,2023,5,3
1904,Customer 904,65,Male,Los Angeles,French,No,NA,NA,NA,NA
1905,Customer 905,22,Female,Chicago,French,Yes,2022-05-12,2022,5,12
1906,Customer 906,38,Other,Houston,French,Yes,2023-08-05,2023,8,5
1907,Customer 907,48,Male,Chicago,German,Yes,2022-09-28,2022,9,28
1908,Customer 908,53,Female,Chicago,Spanish,No,NA,NA,NA,NA
1909,Customer 909,44,Male,Chicago,French,Yes,2022-09-04,2022,9,4
1910,Customer 910,40,Female,Los Angeles,German,Yes,2023-09-18,2023,9,18
1911,Customer 911,20,Female,San Francisco,English,Yes,2022-08-12,2022,8,12
1912,Customer 912,32,Male,Chicago,French,Yes,2022-05-19,2022,5,19
1913,Customer 913,59,Male,Chicago,Spanish,Yes,2023-02-23,2023,2,23
1914,Customer 914,56,Female,San Francisco,English,No,NA,NA,NA,NA
1915,Customer 915,24,Other,Los Angeles,French,No,NA,NA,NA,NA
1916,Customer 916,51,Female,Chicago,Spanish,Yes,2022-08-12,2022,8,12
1917,Customer 917,48,Male,Chicago,English,Yes,2022-03-29,2022,3,29
1918,Customer 918,35,Female,Los Angeles,German,No,NA,NA,NA,NA
1919,Customer 919,35,Male,New York,English,Yes,2023-06-22,2023,6,22
1920,Customer 920,52,Female,Houston,English,Yes,2022-11-22,2022,11,22
1921,Customer 921,57,Male,San Francisco,French,Yes,2023-07-19,2023,7,19
1922,Customer 922,63,Male,Los Angeles,French,Yes,2022-04-21,2022,4,21
1923,Customer 923,26,Other,Chicago,Spanish,No,NA,NA,NA,NA
1924,Customer 924,32,Female,San Francisco,English,No,NA,NA,NA,NA
1925,Customer 925,34,Male,Houston,Spanish,Yes,2022-08-23,2022,8,23
1926,Customer 926,24,Other,Chicago,French,Yes,2023-02-04,2023,2,4
1927,Customer 927,47,Male,New York,Spanish,No,NA,NA,NA,NA
1928,Customer 928,25,Male,Chicago,Spanish,No,NA,NA,NA,NA
1929,Customer 929,18,Other,San Francisco,English,No,NA,NA,NA,NA
1930,Customer 930,26,Female,San Francisco,German,No,NA,NA,NA,NA
1931,Customer 931,52,Other,New York,Spanish,Yes,2023-01-19,2023,1,19
1932,Customer 932,42,Other,Houston,German,No,NA,NA,NA,NA
1933,Customer 933,19,Female,San Francisco,Spanish,Yes,2023-06-02,2023,6,2
1934,Customer 934,28,Female,Chicago,Spanish,Yes,2022-08-15,2022,8,15
1935,Customer 935,21,Other,Houston,Spanish,Yes,2022-04-01,2022,4,1
1936,Customer 936,57,Other,New York,English,No,NA,NA,NA,NA
1937,Customer 937,37,Male,Los Angeles,French,Yes,2023-05-07,2023,5,7
1938,Customer 938,28,Male,Chicago,German,Yes,2022-09-25,2022,9,25
1939,Customer 939,35,Other,Chicago,French,Yes,2022-10-24,2022,10,24
1940,Customer 940,31,Female,Houston,English,No,NA,NA,NA,NA
1941,Customer 941,20,Female,New York,Spanish,Yes,2022-08-28,2022,8,28
1942,Customer 942,45,Female,Houston,German,No,NA,NA,NA,NA
1943,Customer 943,20,Other,San Francisco,Spanish,No,NA,NA,NA,NA
1944,Customer 944,63,Female,Chicago,Spanish,Yes,2022-12-20,2022,12,20
1945,Customer 945,45,Male,Houston,French,Yes,2022-01-06,2022,1,6
1946,Customer 946,46,Other,Houston,Spanish,No,NA,NA,NA,NA
1947,Customer 947,56,Female,Los Angeles,German,No,NA,NA,NA,NA
1948,Customer 948,40,Female,New York,French,Yes,2022-08-20,2022,8,20
1949,Customer 949,32,Female,Los Angeles,English,No,NA,NA,NA,NA
1950,Customer 950,40,Female,San Francisco,German,Yes,2023-09-06,2023,9,6
1951,Customer 951,41,Other,Chicago,English,Yes,2022-09-16,2022,9,16
1952,Customer 952,57,Female,Houston,French,Yes,2023-09-18,2023,9,18
1953,Customer 953,50,Male,Los Angeles,Spanish,Yes,2022-06-26,2022,6,26
1954,Customer 954,54,Female,San Francisco,English,No,NA,NA,NA,NA
1955,Customer 955,46,Female,San Francisco,English,Yes,2022-10-16,2022,10,16
1956,Customer 956,66,Male,Chicago,English,Yes,2023-04-03,2023,4,3
1957,Customer 957,23,Female,San Francisco,German,Yes,2023-10-09,2023,10,9
1958,Customer 958,42,Female,San Francisco,English,Yes,2023-08-15,2023,8,15
1959,Customer 959,59,Male,Houston,Spanish,No,NA,NA,NA,NA
1960,Customer 960,43,Other,New York,English,Yes,2022-08-16,2022,8,16
1961,Customer 961,41,Male,San Francisco,English,No,NA,NA,NA,NA
1962,Customer 962,61,Other,Houston,Spanish,Yes,2022-05-17,2022,5,17
1963,Customer 963,49,Female,New York,English,No,NA,NA,NA,NA
1964,Customer 964,25,Male,Houston,English,No,NA,NA,NA,NA
1965,Customer 965,33,Male,Los Angeles,Spanish,Yes,2023-03-23,2023,3,23
1966,Customer 966,56,Other,Houston,Spanish,Yes,2022-09-16,2022,9,16
1967,Customer 967,49,Male,Chicago,Spanish,Yes,2022-03-12,2022,3,12
1968,Customer 968,56,Female,Chicago,French,No,NA,NA,NA,NA
1969,Customer 969,18,Male,San Francisco,English,No,NA,NA,NA,NA
1970,Customer 970,47,Female,Chicago,German,Yes,2023-03-25,2023,3,25
1971,Customer 971,42,Male,Houston,English,No,NA,NA,NA,NA
1972,Customer 972,60,Male,San Francisco,English,Yes,2023-12-02,2023,12,2
1973,Customer 973,20,Other,New York,French,No,NA,NA,NA,NA
1974,Customer 974,39,Female,Houston,Spanish,Yes,2023-08-09,2023,8,9
1975,Customer 975,34,Other,San Francisco,Spanish,No,NA,NA,NA,NA
1976,Customer 976,37,Male,Los Angeles,German,No,NA,NA,NA,NA
1977,Customer 977,52,Female,San Francisco,English,No,NA,NA,NA,NA
1978,Customer 978,31,Male,New York,Spanish,Yes,2022-02-28,2022,2,28
1979,Customer 979,54,Female,Los Angeles,Spanish,Yes,2022-12-09,2022,12,9
1980,Customer 980,67,Female,Chicago,Spanish,Yes,2023-10-11,2023,10,11
1981,Customer 981,41,Female,Houston,English,No,NA,NA,NA,NA
1982,Customer 982,47,Female,Los Angeles,German,No,NA,NA,NA,NA
1983,Customer 983,25,Male,Los Angeles,Spanish,Yes,2022-07-02,2022,7,2
1984,Customer 984,37,Female,Chicago,Spanish,No,NA,NA,NA,NA
1985,Customer 985,27,Female,San Francisco,German,Yes,2023-10-15,2023,10,15
1986,Customer 986,39,Female,San Francisco,English,No,NA,NA,NA,NA
1987,Customer 987,67,Other,Chicago,German,No,NA,NA,NA,NA
1988,Customer 988,34,Male,Los Angeles,Spanish,No,NA,NA,NA,NA
1989,Customer 989,26,Female,Chicago,Spanish,Yes,2022-05-02,2022,5,2
1990,Customer 990,52,Male,Los Angeles,English,No,NA,NA,NA,NA
1991,Customer 991,54,Female,Chicago,French,No,NA,NA,NA,NA
1992,Customer 992,38,Other,San Francisco,German,Yes,2023-02-19,2023,2,19
1993,Customer 993,33,Female,New York,German,No,NA,NA,NA,NA
1994,Customer 994,69,Female,Houston,German,No,NA,NA,NA,NA
1995,Customer 995,43,Male,New York,German,Yes,2023-11-04,2023,11,4
1996,Customer 996,52,Male,San Francisco,French,No,NA,NA,NA,NA
1997,Customer 997,52,Female,Houston,French,No,NA,NA,NA,NA
1998,Customer 998,43,Male,New York,French,No,NA,NA,NA,NA
1999,Customer 999,30,Female,San Francisco,French,No,NA,NA,NA,NA
2000,Customer 1000,53,Male,Los Angeles,French,Yes,2022-12-06,2022,12,6
2001,Customer 1001,64,Female,Chicago,Spanish,Yes,2023-04-22,2023,4,22
2002,Customer 1002,42,Female,New York,English,No,NA,NA,NA,NA
2003,Customer 1003,45,Female,Chicago,Spanish,No,NA,NA,NA,NA
2004,Customer 1004,68,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
2005,Customer 1005,46,Other,Houston,German,No,NA,NA,NA,NA
2006,Customer 1006,30,Other,Chicago,German,No,NA,NA,NA,NA
2007,Customer 1007,61,Other,Houston,English,No,NA,NA,NA,NA
2008,Customer 1008,38,Other,Los Angeles,English,Yes,2023-10-09,2023,10,9
2009,Customer 1009,42,Other,Los Angeles,Spanish,Yes,2022-05-13,2022,5,13
2010,Customer 1010,46,Female,San Francisco,French,No,NA,NA,NA,NA
2011,Customer 1011,37,Other,Chicago,English,Yes,2022-06-24,2022,6,24
2012,Customer 1012,46,Male,San Francisco,German,No,NA,NA,NA,NA
2013,Customer 1013,30,Female,Houston,German,Yes,2022-04-23,2022,4,23
2014,Customer 1014,30,Male,New York,English,No,NA,NA,NA,NA
2015,Customer 1015,52,Female,New York,German,Yes,2022-12-28,2022,12,28
2016,Customer 1016,69,Male,New York,Spanish,Yes,2023-04-27,2023,4,27
2017,Customer 1017,22,Other,Chicago,English,No,NA,NA,NA,NA
2018,Customer 1018,30,Other,Houston,French,Yes,2023-06-21,2023,6,21
2019,Customer 1019,40,Female,Los Angeles,Spanish,Yes,2022-04-29,2022,4,29
2020,Customer 1020,45,Female,Chicago,Spanish,No,NA,NA,NA,NA
2021,Customer 1021,61,Other,San Francisco,German,Yes,2023-07-27,2023,7,27
2022,Customer 1022,25,Female,New York,Spanish,No,NA,NA,NA,NA
2023,Customer 1023,55,Male,Chicago,Spanish,Yes,2023-05-06,2023,5,6
2024,Customer 1024,41,Other,San Francisco,German,Yes,2022-05-02,2022,5,2
2025,Customer 1025,33,Male,Houston,French,No,NA,NA,NA,NA
2026,Customer 1026,28,Female,New York,French,No,NA,NA,NA,NA
2027,Customer 1027,40,Male,Chicago,French,Yes,2023-12-20,2023,12,20
2028,Customer 1028,47,Other,Chicago,Spanish,Yes,2023-04-22,2023,4,22
2029,Customer 1029,49,Male,New York,French,No,NA,NA,NA,NA
2030,Customer 1030,44,Male,New York,German,Yes,2023-12-13,2023,12,13
2031,Customer 1031,61,Male,Chicago,English,No,NA,NA,NA,NA
2032,Customer 1032,65,Other,New York,French,No,NA,NA,NA,NA
2033,Customer 1033,32,Other,New York,Spanish,Yes,2022-03-24,2022,3,24
2034,Customer 1034,18,Female,Los Angeles,Spanish,Yes,2022-08-03,2022,8,3
2035,Customer 1035,61,Male,New York,English,Yes,2022-04-11,2022,4,11
2036,Customer 1036,27,Male,Houston,French,No,NA,NA,NA,NA
2037,Customer 1037,39,Male,Los Angeles,French,Yes,2022-04-21,2022,4,21
2038,Customer 1038,59,Female,Los Angeles,Spanish,Yes,2023-09-20,2023,9,20
2039,Customer 1039,53,Male,Los Angeles,English,Yes,2023-02-22,2023,2,22
2040,Customer 1040,58,Female,San Francisco,Spanish,No,NA,NA,NA,NA
2041,Customer 1041,42,Other,Houston,Spanish,No,NA,NA,NA,NA
2042,Customer 1042,47,Other,New York,English,No,NA,NA,NA,NA
2043,Customer 1043,69,Other,Los Angeles,Spanish,Yes,2023-04-15,2023,4,15
2044,Customer 1044,54,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
2045,Customer 1045,44,Other,San Francisco,Spanish,No,NA,NA,NA,NA
2046,Customer 1046,26,Male,Los Angeles,German,Yes,2023-08-25,2023,8,25
2047,Customer 1047,36,Other,New York,German,Yes,2023-01-05,2023,1,5
2048,Customer 1048,52,Female,Chicago,English,No,NA,NA,NA,NA
2049,Customer 1049,51,Other,Houston,English,No,NA,NA,NA,NA
2050,Customer 1050,40,Female,New York,German,Yes,2022-09-06,2022,9,6
2051,Customer 1051,29,Female,New York,Spanish,No,NA,NA,NA,NA
2052,Customer 1052,32,Male,New York,French,No,NA,NA,NA,NA
2053,Customer 1053,66,Male,New York,German,No,NA,NA,NA,NA
2054,Customer 1054,52,Female,Chicago,English,No,NA,NA,NA,NA
2055,Customer 1055,46,Male,Chicago,German,No,NA,NA,NA,NA
2056,Customer 1056,24,Other,Los Angeles,Spanish,No,NA,NA,NA,NA
2057,Customer 1057,46,Female,Los Angeles,Spanish,Yes,2023-06-12,2023,6,12
2058,Customer 1058,62,Male,San Francisco,Spanish,Yes,2023-04-15,2023,4,15
2059,Customer 1059,63,Other,San Francisco,English,Yes,2023-05-09,2023,5,9
2060,Customer 1060,51,Male,Chicago,English,No,NA,NA,NA,NA
2061,Customer 1061,26,Male,Houston,German,No,NA,NA,NA,NA
2062,Customer 1062,64,Other,Chicago,Spanish,No,NA,NA,NA,NA
2063,Customer 1063,70,Female,New York,French,No,NA,NA,NA,NA
2064,Customer 1064,18,Female,New York,German,Yes,2023-07-09,2023,7,9
2065,Customer 1065,27,Other,Los Angeles,Spanish,Yes,2023-12-22,2023,12,22
2066,Customer 1066,58,Female,Houston,French,No,NA,NA,NA,NA
2067,Customer 1067,58,Female,Los Angeles,French,No,NA,NA,NA,NA
2068,Customer 1068,56,Male,Houston,German,No,NA,NA,NA,NA
2069,Customer 1069,67,Female,Houston,German,No,NA,NA,NA,NA
2070,Customer 1070,61,Other,New York,French,No,NA,NA,NA,NA
2071,Customer 1071,40,Female,San Francisco,German,Yes,2023-08-11,2023,8,11
2072,Customer 1072,23,Other,New York,German,No,NA,NA,NA,NA
2073,Customer 1073,49,Male,Houston,French,No,NA,NA,NA,NA
2074,Customer 1074,56,Female,New York,English,No,NA,NA,NA,NA
2075,Customer 1075,33,Female,San Francisco,French,No,NA,NA,NA,NA
2076,Customer 1076,43,Male,San Francisco,Spanish,No,NA,NA,NA,NA
2077,Customer 1077,33,Female,Los Angeles,French,Yes,2023-08-31,2023,8,31
2078,Customer 1078,19,Male,San Francisco,Spanish,No,NA,NA,NA,NA
2079,Customer 1079,51,Female,Houston,German,Yes,2023-05-29,2023,5,29
2080,Customer 1080,31,Other,Los Angeles,French,Yes,2023-01-12,2023,1,12
2081,Customer 1081,47,Female,San Francisco,German,Yes,2022-05-10,2022,5,10
2082,Customer 1082,45,Other,Chicago,French,No,NA,NA,NA,NA
2083,Customer 1083,38,Female,Houston,German,Yes,2022-12-15,2022,12,15
2084,Customer 1084,40,Female,Los Angeles,French,No,NA,NA,NA,NA
2085,Customer 1085,47,Female,Los Angeles,French,Yes,2023-10-13,2023,10,13
2086,Customer 1086,42,Other,Los Angeles,Spanish,No,NA,NA,NA,NA
2087,Customer 1087,56,Female,New York,English,No,NA,NA,NA,NA
2088,Customer 1088,23,Other,San Francisco,English,No,NA,NA,NA,NA
2089,Customer 1089,21,Male,Los Angeles,Spanish,No,NA,NA,NA,NA
2090,Customer 1090,20,Male,Los Angeles,French,Yes,2023-07-23,2023,7,23
2091,Customer 1091,63,Female,Los Angeles,English,Yes,2023-08-08,2023,8,8
2092,Customer 1092,68,Other,Los Angeles,Spanish,Yes,2023-09-25,2023,9,25
2093,Customer 1093,63,Other,Chicago,German,Yes,2023-02-24,2023,2,24
2094,Customer 1094,65,Other,Los Angeles,Spanish,Yes,2022-04-27,2022,4,27
2095,Customer 1095,27,Female,San Francisco,French,No,NA,NA,NA,NA
2096,Customer 1096,45,Female,San Francisco,German,No,NA,NA,NA,NA
2097,Customer 1097,29,Female,New York,Spanish,No,NA,NA,NA,NA
2098,Customer 1098,67,Male,San Francisco,English,No,NA,NA,NA,NA
2099,Customer 1099,20,Female,Houston,Spanish,No,NA,NA,NA,NA
2100,Customer 1100,18,Female,Los Angeles,German,Yes,2023-10-21,2023,10,21
2101,Customer 1101,61,Male,Los Angeles,German,Yes,2022-07-14,2022,7,14
2102,Customer 1102,66,Female,Los Angeles,English,No,NA,NA,NA,NA
2103,Customer 1103,50,Male,Los Angeles,French,No,NA,NA,NA,NA
