Transaction_ID,Customer_ID,Date,Year,Month,Day,Product_ID,Quantity,Total_Amount,Promo_Code,Store_Location
10464,1666,3/20/2022,2022,3,20,2010,1,293.94,FREESHIP,Online
10465,1564,10/27/2022,2022,10,27,2020,9,4420.35,NA,Mobile App
10466,3195,12/12/2023,2023,12,12,2034,7,389.55,HOLIDAY,Physical Store
10467,1314,4/24/2022,2022,4,24,2085,6,2662.44,NA,Physical Store
10468,1603,4/16/2023,2023,4,16,2089,9,648.45,NA,Online
10469,2100,12/10/2022,2022,12,10,2035,3,1370.58,FREESHIP,Physical Store
10470,3278,6/22/2023,2023,6,22,2025,6,2469.42,SAVE10,Mobile App
10471,1210,4/25/2022,2022,4,25,2019,3,1144.77,SAVE10,Mobile App
10472,3278,5/3/2023,2023,5,3,2027,1,281.68,NA,Mobile App
10473,3079,9/20/2022,2022,9,20,2027,9,2535.12,NA,Mobile App
10474,3358,11/18/2023,2023,11,18,2095,6,2418.6,HOLIDAY,Online
10475,3012,8/19/2023,2023,8,19,2082,1,97.51,SAVE10,Mobile App
10476,2946,12/3/2023,2023,12,3,2053,2,809.74,SAVE10,Physical Store
10477,2738,8/26/2022,2022,8,26,2087,4,170.12,FREESHIP,Mobile App
10478,2967,4/2/2022,2022,4,2,2039,2,239.52,HOLIDAY,Online
10479,2838,10/1/2022,2022,10,1,2047,1,435.4,NA,Physical Store
10480,2086,10/20/2022,2022,10,20,2018,2,403.58,NA,Online
10481,3445,8/11/2023,2023,8,11,2089,10,720.5,SAVE10,Mobile App
10482,1313,8/17/2023,2023,8,17,2062,3,245.28,FREESHIP,Mobile App
10483,1531,9/1/2023,2023,9,1,2033,7,907.06,HOLIDAY,Physical Store
10484,2933,1/28/2022,2022,1,28,2046,9,317.43,NA,Mobile App
10485,1688,5/29/2022,2022,5,29,2018,3,605.37,FREESHIP,Physical Store
10486,1650,1/30/2022,2022,1,30,2056,3,281.94,FREESHIP,Online
10487,1895,7/21/2023,2023,7,21,2050,1,286.37,FREESHIP,Online
10488,2845,4/8/2023,2023,4,8,2069,4,1283.92,NA,Physical Store
10489,2885,4/18/2023,2023,4,18,2002,5,2342.75,HOLIDAY,Physical Store
10490,1101,10/13/2023,2023,10,13,2069,1,320.98,NA,Online
10491,2124,7/2/2023,2023,7,2,2031,7,1136.94,SAVE10,Physical Store
10492,2779,8/23/2023,2023,8,23,2100,9,1535.58,FREESHIP,Mobile App
10493,2860,10/21/2022,2022,10,21,2009,6,1775.94,HOLIDAY,Physical Store
10494,2431,3/10/2022,2022,3,10,2031,7,1136.94,NA,Physical Store
10495,2734,12/6/2022,2022,12,6,2007,6,477.36,SAVE10,Physical Store
10496,2405,4/4/2022,2022,4,4,2090,2,510.82,FREESHIP,Online
10497,2046,2/25/2023,2023,2,25,2093,5,670.1,SAVE10,Mobile App
10498,1012,3/23/2023,2023,3,23,2036,1,398.9,NA,Physical Store
10499,1510,11/3/2023,2023,11,3,2077,8,2171.84,NA,Online
10500,3344,12/15/2023,2023,12,15,2033,5,647.9,FREESHIP,Online
10501,1555,7/6/2023,2023,7,6,2050,6,1718.22,FREESHIP,Mobile App
10502,2613,12/12/2022,2022,12,12,2044,8,1627.6,SAVE10,Physical Store
10503,1297,11/15/2023,2023,11,15,2037,4,1843.88,FREESHIP,Physical Store
10504,1033,2/20/2023,2023,2,20,2024,5,489.55,HOLIDAY,Online
10505,2727,7/18/2022,2022,7,18,2051,5,1378.9,FREESHIP,Physical Store
10506,2979,6/12/2023,2023,6,12,2063,4,194.8,SAVE10,Mobile App
10507,1060,1/22/2022,2022,1,22,2068,6,335.4,NA,Physical Store
10508,3062,10/2/2023,2023,10,2,2094,1,320.58,SAVE10,Physical Store
10509,2152,7/31/2023,2023,7,31,2014,5,1365.05,NA,Online
10510,2943,12/17/2022,2022,12,17,2020,1,491.15,FREESHIP,Mobile App
10511,2221,4/23/2023,2023,4,23,2026,4,1001.76,SAVE10,Online
10512,1265,6/25/2022,2022,6,25,2032,3,1293.63,SAVE10,Mobile App
10513,2565,3/8/2022,2022,3,8,2051,5,1378.9,NA,Online
10514,1071,6/19/2022,2022,6,19,2096,5,2468.9,NA,Mobile App
10515,2964,10/25/2023,2023,10,25,2056,9,845.82,SAVE10,Physical Store
10516,3206,2/7/2022,2022,2,7,2074,5,817.95,HOLIDAY,Physical Store
10517,3377,7/21/2022,2022,7,21,2019,4,1526.36,HOLIDAY,Physical Store
10518,1552,9/27/2022,2022,9,27,2083,2,804.54,FREESHIP,Online
10519,1717,8/22/2023,2023,8,22,2077,5,1357.4,SAVE10,Online
10520,2407,9/5/2022,2022,9,5,2031,1,162.42,SAVE10,Mobile App
10521,2827,11/23/2022,2022,11,23,2068,9,503.1,NA,Online
10522,1646,7/30/2022,2022,7,30,2092,4,706.76,HOLIDAY,Mobile App
10523,2407,8/21/2023,2023,8,21,2082,1,97.51,SAVE10,Online
10524,2427,1/24/2023,2023,1,24,2018,7,1412.53,HOLIDAY,Mobile App
10525,1067,11/14/2023,2023,11,14,2066,7,809.41,HOLIDAY,Physical Store
10526,2775,3/21/2023,2023,3,21,2092,10,1766.9,NA,Online
10527,2363,11/24/2023,2023,11,24,2012,6,2001.36,NA,Online
10528,2985,3/2/2022,2022,3,2,2044,6,1220.7,NA,Physical Store
10529,1039,9/6/2023,2023,9,6,2012,7,2334.92,NA,Online
10530,1326,3/13/2022,2022,3,13,2014,5,1365.05,HOLIDAY,Mobile App
10531,2135,7/22/2023,2023,7,22,2059,8,223.12,SAVE10,Online
10532,1789,5/9/2023,2023,5,9,2093,8,1072.16,FREESHIP,Physical Store
10533,1822,3/14/2023,2023,3,14,2080,2,264.68,HOLIDAY,Online
10534,2482,9/12/2022,2022,9,12,2053,4,1619.48,SAVE10,Physical Store
10535,3468,8/22/2022,2022,8,22,2016,1,45.03,NA,Online
10536,2901,5/20/2022,2022,5,20,2025,4,1646.28,NA,Online
10537,1531,4/10/2023,2023,4,10,2096,5,2468.9,SAVE10,Online
10538,1473,10/20/2023,2023,10,20,2028,1,369.07,FREESHIP,Mobile App
10539,1972,4/19/2022,2022,4,19,2066,6,693.78,NA,Physical Store
10540,2028,8/10/2022,2022,8,10,2094,1,320.58,SAVE10,Online
10541,1079,6/24/2023,2023,6,24,2009,1,295.99,FREESHIP,Mobile App
10542,1057,4/4/2022,2022,4,4,2039,4,479.04,NA,Online
10543,2471,3/23/2023,2023,3,23,2063,7,340.9,SAVE10,Physical Store
10544,3342,6/2/2022,2022,6,2,2042,7,1069.32,NA,Online
10545,2388,2/2/2022,2022,2,2,2007,9,716.04,SAVE10,Physical Store
10546,2892,4/13/2022,2022,4,13,2010,6,1763.64,HOLIDAY,Online
10547,2348,9/18/2023,2023,9,18,2061,10,4346.6,FREESHIP,Mobile App
10548,3198,9/24/2022,2022,9,24,2038,1,338.73,SAVE10,Physical Store
10549,3241,2/5/2022,2022,2,5,2034,2,111.3,NA,Mobile App
10550,1348,1/16/2023,2023,1,16,2093,5,670.1,SAVE10,Online
10551,2674,10/8/2023,2023,10,8,2060,8,1064.72,NA,Physical Store
10552,2823,1/28/2022,2022,1,28,2009,7,2071.93,NA,Mobile App
10553,1760,3/5/2023,2023,3,5,2051,7,1930.46,FREESHIP,Mobile App
10554,1342,8/27/2022,2022,8,27,2032,1,431.21,HOLIDAY,Mobile App
10555,1520,7/9/2022,2022,7,9,2078,9,565.92,FREESHIP,Mobile App
10556,2278,10/24/2023,2023,10,24,2084,7,3460.87,HOLIDAY,Mobile App
10557,2110,4/26/2023,2023,4,26,2089,9,648.45,NA,Physical Store
10558,1187,2/8/2022,2022,2,8,2028,8,2952.56,SAVE10,Mobile App
10559,3319,2/3/2022,2022,2,3,2049,6,1313.04,HOLIDAY,Online
10560,2819,12/11/2022,2022,12,11,2038,9,3048.57,SAVE10,Online
10561,3488,2/10/2022,2022,2,10,2004,10,688.5,FREESHIP,Online
10562,3072,1/16/2022,2022,1,16,2084,3,1483.23,FREESHIP,Mobile App
10563,2290,5/11/2022,2022,5,11,2037,2,921.94,NA,Online
10564,1053,1/22/2023,2023,1,22,2073,8,1737.6,NA,Online
10565,3229,9/4/2023,2023,9,4,2059,8,223.12,HOLIDAY,Online
10566,2626,3/7/2023,2023,3,7,2034,7,389.55,SAVE10,Online
10567,1027,11/25/2022,2022,11,25,2014,5,1365.05,NA,Physical Store
10568,1258,9/20/2022,2022,9,20,2007,4,318.24,FREESHIP,Physical Store
10569,2936,2/16/2022,2022,2,16,2050,9,2577.33,FREESHIP,Online
10570,2427,10/2/2023,2023,10,2,2040,3,277.68,FREESHIP,Physical Store
10571,2897,7/10/2022,2022,7,10,2071,10,1084.7,HOLIDAY,Online
10572,2165,5/19/2022,2022,5,19,2016,2,90.06,SAVE10,Mobile App
10573,2155,3/14/2023,2023,3,14,2058,1,302.21,NA,Physical Store
10574,2685,1/17/2022,2022,1,17,2061,4,1738.64,HOLIDAY,Physical Store
10575,2498,11/30/2023,2023,11,30,2073,4,868.8,FREESHIP,Online
10576,3183,2/19/2023,2023,2,19,2046,8,282.16,SAVE10,Physical Store
10577,3413,4/21/2023,2023,4,21,2097,10,3134.7,NA,Online
10578,1661,4/6/2023,2023,4,6,2073,8,1737.6,FREESHIP,Mobile App
10579,2917,12/25/2022,2022,12,25,2064,4,1553.2,HOLIDAY,Online
10580,1576,2/16/2023,2023,2,16,2029,9,1855.44,HOLIDAY,Online
10581,1995,12/23/2023,2023,12,23,2006,9,4438.53,FREESHIP,Online
10582,2400,7/17/2023,2023,7,17,2090,9,2298.69,HOLIDAY,Mobile App
10583,1641,9/29/2022,2022,9,29,2062,4,327.04,SAVE10,Physical Store
10584,1817,1/30/2022,2022,1,30,2076,6,569.34,HOLIDAY,Physical Store
10585,2225,8/25/2023,2023,8,25,2046,3,105.81,NA,Physical Store
10586,2060,2/26/2022,2022,2,26,2019,8,3052.72,NA,Physical Store
10587,1871,12/6/2022,2022,12,6,2067,7,1267.35,NA,Online
10588,1675,4/27/2023,2023,4,27,2063,6,292.2,SAVE10,Online
10589,3094,8/12/2023,2023,8,12,2069,5,1604.9,NA,Physical Store
10590,2814,1/12/2023,2023,1,12,2013,2,336.18,NA,Mobile App
10591,1316,12/9/2022,2022,12,9,2042,7,1069.32,SAVE10,Mobile App
10592,1201,4/28/2023,2023,4,28,2052,5,1708.45,SAVE10,Online
10593,1289,5/30/2023,2023,5,30,2075,6,402.9,SAVE10,Online
10594,2656,6/23/2022,2022,6,23,2072,2,659,FREESHIP,Online
10595,2154,4/13/2022,2022,4,13,2039,8,958.08,FREESHIP,Mobile App
10596,3374,12/5/2022,2022,12,5,2054,6,222,NA,Physical Store
10597,2568,3/3/2023,2023,3,3,2031,9,1461.78,SAVE10,Physical Store
10598,2404,6/8/2022,2022,6,8,2001,1,305.22,HOLIDAY,Physical Store
10599,1079,8/30/2023,2023,8,30,2053,2,809.74,HOLIDAY,Mobile App
10600,1211,2/16/2022,2022,2,16,2035,6,2741.16,FREESHIP,Online
10601,3228,1/31/2023,2023,1,31,2063,9,438.3,NA,Online
10602,1509,10/21/2022,2022,10,21,2095,9,3627.9,FREESHIP,Online
10603,2362,8/6/2023,2023,8,6,2041,1,236.61,SAVE10,Online
10604,2494,12/2/2022,2022,12,2,2064,2,776.6,NA,Mobile App
10605,1702,10/22/2022,2022,10,22,2007,9,716.04,FREESHIP,Physical Store
10606,1908,8/27/2023,2023,8,27,2001,10,3052.2,NA,Mobile App
10607,1180,10/18/2022,2022,10,18,2057,2,532.2,NA,Online
10608,3152,7/13/2023,2023,7,13,2042,2,305.52,HOLIDAY,Physical Store
10609,2712,6/22/2022,2022,6,22,2047,1,435.4,HOLIDAY,Physical Store
10610,2035,9/5/2023,2023,9,5,2089,8,576.4,FREESHIP,Online
10611,1346,12/3/2022,2022,12,3,2021,9,3620.07,SAVE10,Physical Store
10612,3008,3/9/2023,2023,3,9,2002,5,2342.75,SAVE10,Online
10613,1192,11/12/2022,2022,11,12,2046,10,352.7,NA,Mobile App
10614,3226,6/21/2023,2023,6,21,2008,2,693.9,SAVE10,Online
10615,2534,4/9/2022,2022,4,9,2098,3,1248.3,SAVE10,Mobile App
10616,1081,9/10/2023,2023,9,10,2010,6,1763.64,SAVE10,Online
10617,3023,7/14/2023,2023,7,14,2031,2,324.84,SAVE10,Physical Store
10618,1571,4/19/2022,2022,4,19,2095,5,2015.5,NA,Physical Store
10619,1417,8/7/2023,2023,8,7,2005,5,510.85,FREESHIP,Physical Store
10620,1781,4/19/2022,2022,4,19,2049,6,1313.04,HOLIDAY,Online
10621,1212,10/13/2023,2023,10,13,2084,3,1483.23,NA,Mobile App
10622,2379,1/27/2022,2022,1,27,2028,6,2214.42,HOLIDAY,Mobile App
10623,1162,9/27/2022,2022,9,27,2085,7,3106.18,NA,Mobile App
10624,2368,8/1/2022,2022,8,1,2019,9,3434.31,NA,Physical Store
10625,1234,10/7/2022,2022,10,7,2049,6,1313.04,SAVE10,Online
10626,1650,9/9/2022,2022,9,9,2006,7,3452.19,FREESHIP,Mobile App
10627,3037,12/23/2022,2022,12,23,2003,9,2072.25,FREESHIP,Mobile App
10628,1709,5/15/2023,2023,5,15,2093,5,670.1,NA,Online
10629,2073,1/25/2022,2022,1,25,2034,7,389.55,HOLIDAY,Physical Store
10630,3144,6/24/2022,2022,6,24,2057,10,2661,NA,Online
10631,3458,12/19/2022,2022,12,19,2011,8,595.12,HOLIDAY,Physical Store
10632,2298,6/30/2023,2023,6,30,2059,4,111.56,FREESHIP,Physical Store
10633,1333,8/18/2022,2022,8,18,2039,1,119.76,FREESHIP,Physical Store
10634,1029,12/8/2023,2023,12,8,2020,8,3929.2,FREESHIP,Mobile App
10635,2933,12/10/2022,2022,12,10,2048,9,3930.75,NA,Online
10636,3014,4/14/2023,2023,4,14,2078,2,125.76,SAVE10,Mobile App
10637,1419,3/5/2022,2022,3,5,2073,9,1954.8,NA,Online
10638,1117,9/8/2022,2022,9,8,2001,1,305.22,HOLIDAY,Physical Store
10639,2062,6/8/2022,2022,6,8,2057,8,2128.8,FREESHIP,Online
10640,1445,2/27/2022,2022,2,27,2091,10,1984.8,HOLIDAY,Mobile App
10641,1757,7/26/2023,2023,7,26,2017,9,2401.83,HOLIDAY,Physical Store
10642,2050,9/17/2022,2022,9,17,2036,3,1196.7,FREESHIP,Physical Store
10643,1452,12/5/2022,2022,12,5,2077,5,1357.4,SAVE10,Mobile App
10644,2497,7/31/2022,2022,7,31,2010,4,1175.76,FREESHIP,Physical Store
10645,1728,4/30/2023,2023,4,30,2031,9,1461.78,FREESHIP,Online
10646,2150,9/27/2023,2023,9,27,2095,8,3224.8,HOLIDAY,Physical Store
10647,2181,10/17/2023,2023,10,17,2041,5,1183.05,HOLIDAY,Physical Store
10648,2962,5/26/2022,2022,5,26,2086,10,4589.6,HOLIDAY,Physical Store
10649,1932,10/10/2022,2022,10,10,2065,9,1361.79,HOLIDAY,Physical Store
10650,2909,3/28/2022,2022,3,28,2073,4,868.8,SAVE10,Mobile App
10651,3273,10/25/2023,2023,10,25,2055,5,1171.85,SAVE10,Online
10652,3197,12/31/2022,2022,12,31,2086,10,4589.6,SAVE10,Mobile App
10653,1017,5/7/2022,2022,5,7,2052,6,2050.14,FREESHIP,Online
10654,1668,1/1/2022,2022,1,1,2048,6,2620.5,HOLIDAY,Online
10655,2657,10/16/2023,2023,10,16,2038,7,2371.11,NA,Mobile App
10656,1200,9/25/2022,2022,9,25,2095,9,3627.9,HOLIDAY,Online
10657,2127,8/10/2023,2023,8,10,2085,7,3106.18,NA,Physical Store
10658,1177,4/23/2022,2022,4,23,2012,6,2001.36,SAVE10,Online
10659,3248,3/15/2023,2023,3,15,2093,3,402.06,FREESHIP,Mobile App
10660,2298,4/9/2022,2022,4,9,2017,7,1868.09,SAVE10,Physical Store
10661,1346,1/9/2022,2022,1,9,2034,7,389.55,FREESHIP,Online
10662,1295,2/26/2022,2022,2,26,2062,6,490.56,HOLIDAY,Physical Store
10663,2094,1/7/2023,2023,1,7,2046,8,282.16,FREESHIP,Mobile App
10664,1614,12/19/2023,2023,12,19,2022,3,858.12,HOLIDAY,Mobile App
10665,1987,8/11/2023,2023,8,11,2057,6,1596.6,FREESHIP,Mobile App
10666,2997,7/18/2022,2022,7,18,2058,9,2719.89,SAVE10,Physical Store
10667,1539,12/7/2022,2022,12,7,2055,2,468.74,FREESHIP,Physical Store
10668,2295,1/23/2023,2023,1,23,2088,10,4295.8,HOLIDAY,Online
10669,1691,6/19/2023,2023,6,19,2007,9,716.04,HOLIDAY,Mobile App
10670,1634,5/28/2023,2023,5,28,2010,5,1469.7,SAVE10,Physical Store
10671,3329,8/10/2022,2022,8,10,2096,2,987.56,HOLIDAY,Online
10672,2619,10/13/2023,2023,10,13,2039,8,958.08,FREESHIP,Mobile App
10673,1496,5/17/2022,2022,5,17,2087,9,382.77,FREESHIP,Physical Store
10674,2565,2/23/2022,2022,2,23,2019,1,381.59,FREESHIP,Physical Store
10675,1793,8/29/2023,2023,8,29,2005,10,1021.7,SAVE10,Mobile App
10676,2360,11/28/2023,2023,11,28,2055,1,234.37,FREESHIP,Online
10677,3247,9/22/2022,2022,9,22,2064,4,1553.2,HOLIDAY,Mobile App
10678,2593,5/12/2023,2023,5,12,2073,3,651.6,FREESHIP,Physical Store
10679,1694,8/27/2023,2023,8,27,2029,5,1030.8,HOLIDAY,Mobile App
10680,1303,12/21/2023,2023,12,21,2018,2,403.58,HOLIDAY,Mobile App
10681,1997,9/1/2022,2022,9,1,2004,6,413.1,SAVE10,Online
10682,1721,3/6/2022,2022,3,6,2031,6,974.52,NA,Mobile App
10683,2143,1/8/2022,2022,1,8,2071,6,650.82,SAVE10,Online
10684,1982,3/24/2022,2022,3,24,2001,9,2746.98,HOLIDAY,Online
10685,2746,6/27/2022,2022,6,27,2028,10,3690.7,HOLIDAY,Physical Store
10686,1755,7/2/2022,2022,7,2,2074,6,981.54,HOLIDAY,Physical Store
10687,1673,12/15/2023,2023,12,15,2002,4,1874.2,NA,Physical Store
10688,1780,3/13/2023,2023,3,13,2065,8,1210.48,NA,Physical Store
10689,2110,8/29/2022,2022,8,29,2054,7,259,SAVE10,Physical Store
10690,2933,3/20/2022,2022,3,20,2095,5,2015.5,FREESHIP,Online
10691,3392,12/7/2022,2022,12,7,2080,10,1323.4,FREESHIP,Mobile App
10692,1022,12/24/2023,2023,12,24,2036,7,2792.3,SAVE10,Online
10693,3484,10/18/2023,2023,10,18,2074,8,1308.72,HOLIDAY,Physical Store
10694,2334,6/11/2022,2022,6,11,2087,1,42.53,SAVE10,Physical Store
10695,2813,6/28/2023,2023,6,28,2077,6,1628.88,HOLIDAY,Physical Store
10696,3466,4/12/2022,2022,4,12,2035,8,3654.88,SAVE10,Online
10697,1838,1/20/2023,2023,1,20,2069,3,962.94,SAVE10,Online
10698,2691,3/29/2022,2022,3,29,2087,7,297.71,HOLIDAY,Mobile App
10699,2246,1/5/2023,2023,1,5,2094,9,2885.22,NA,Physical Store
10700,3398,8/9/2023,2023,8,9,2016,1,45.03,HOLIDAY,Physical Store
10701,3234,4/1/2022,2022,4,1,2086,1,458.96,FREESHIP,Physical Store
10702,1443,2/28/2022,2022,2,28,2023,4,155.84,HOLIDAY,Physical Store
10703,2095,10/1/2023,2023,10,1,2051,8,2206.24,HOLIDAY,Physical Store
10704,2934,7/30/2022,2022,7,30,2017,6,1601.22,FREESHIP,Online
10705,2675,5/17/2022,2022,5,17,2005,9,919.53,SAVE10,Mobile App
10706,2527,3/14/2023,2023,3,14,2092,9,1590.21,HOLIDAY,Physical Store
10707,1392,9/20/2022,2022,9,20,2030,4,1858.2,NA,Physical Store
10708,2079,10/16/2023,2023,10,16,2018,7,1412.53,HOLIDAY,Mobile App
10709,2625,3/29/2023,2023,3,29,2083,1,402.27,NA,Online
10710,1734,1/5/2023,2023,1,5,2069,1,320.98,FREESHIP,Online
10711,1687,12/13/2023,2023,12,13,2087,2,85.06,FREESHIP,Mobile App
10712,1730,10/28/2022,2022,10,28,2038,5,1693.65,HOLIDAY,Mobile App
10713,2042,10/31/2023,2023,10,31,2001,2,610.44,SAVE10,Physical Store
10714,3014,10/23/2022,2022,10,23,2053,10,4048.7,NA,Physical Store
10715,1485,12/5/2022,2022,12,5,2076,6,569.34,SAVE10,Mobile App
10716,1770,1/23/2022,2022,1,23,2048,3,1310.25,NA,Online
10717,1800,5/25/2022,2022,5,25,2040,9,833.04,NA,Physical Store
10718,2904,5/28/2023,2023,5,28,2078,3,188.64,FREESHIP,Physical Store
10719,1290,11/27/2022,2022,11,27,2054,4,148,SAVE10,Mobile App
10720,2852,3/12/2022,2022,3,12,2059,7,195.23,SAVE10,Mobile App
10721,3183,8/15/2022,2022,8,15,2067,9,1629.45,NA,Online
10722,2625,9/7/2022,2022,9,7,2067,2,362.1,FREESHIP,Online
10723,1103,10/3/2022,2022,10,3,2074,4,654.36,FREESHIP,Online
10724,3414,12/12/2022,2022,12,12,2066,8,925.04,NA,Physical Store
10725,1284,3/30/2023,2023,3,30,2069,1,320.98,NA,Mobile App
10726,2660,3/31/2023,2023,3,31,2040,9,833.04,HOLIDAY,Physical Store
10727,2580,9/9/2022,2022,9,9,2089,9,648.45,NA,Physical Store
10728,1954,12/31/2023,2023,12,31,2072,2,659,FREESHIP,Physical Store
10729,3131,11/2/2023,2023,11,2,2074,2,327.18,HOLIDAY,Online
10730,2252,7/2/2022,2022,7,2,2045,2,695.44,HOLIDAY,Online
10731,1294,5/4/2022,2022,5,4,2033,8,1036.64,FREESHIP,Online
10732,1609,4/24/2023,2023,4,24,2044,1,203.45,HOLIDAY,Physical Store
10733,1748,4/23/2022,2022,4,23,2031,2,324.84,FREESHIP,Physical Store
10734,2800,6/29/2023,2023,6,29,2024,7,685.37,SAVE10,Physical Store
10735,2951,2/24/2023,2023,2,24,2025,3,1234.71,SAVE10,Mobile App
10736,1070,9/2/2023,2023,9,2,2076,5,474.45,NA,Online
10737,3294,8/18/2023,2023,8,18,2046,1,35.27,SAVE10,Physical Store
10738,3232,8/6/2022,2022,8,6,2020,1,491.15,NA,Physical Store
10739,1818,5/10/2022,2022,5,10,2081,10,4194,SAVE10,Online
10740,1536,4/9/2023,2023,4,9,2015,3,1467.84,HOLIDAY,Online
10741,1796,10/11/2022,2022,10,11,2087,8,340.24,SAVE10,Mobile App
10742,2425,8/23/2023,2023,8,23,2046,8,282.16,FREESHIP,Mobile App
10743,2894,2/15/2023,2023,2,15,2020,3,1473.45,SAVE10,Physical Store
10744,2779,6/27/2022,2022,6,27,2069,1,320.98,NA,Mobile App
10745,3123,2/19/2022,2022,2,19,2072,8,2636,NA,Online
10746,1821,12/9/2022,2022,12,9,2066,4,462.52,FREESHIP,Online
10747,2202,11/29/2023,2023,11,29,2051,8,2206.24,HOLIDAY,Mobile App
10748,2477,12/11/2022,2022,12,11,2050,9,2577.33,NA,Online
10749,2067,10/25/2022,2022,10,25,2009,7,2071.93,NA,Online
10750,2604,7/19/2022,2022,7,19,2047,3,1306.2,SAVE10,Mobile App
10751,3023,9/12/2023,2023,9,12,2076,2,189.78,NA,Physical Store
10752,1598,4/7/2023,2023,4,7,2050,5,1431.85,SAVE10,Online
10753,3130,8/11/2023,2023,8,11,2020,3,1473.45,HOLIDAY,Mobile App
10754,2572,10/17/2022,2022,10,17,2044,5,1017.25,FREESHIP,Mobile App
10755,2755,1/25/2023,2023,1,25,2024,10,979.1,SAVE10,Mobile App
10756,1484,8/13/2022,2022,8,13,2082,1,97.51,NA,Mobile App
10757,1912,12/13/2022,2022,12,13,2003,2,460.5,SAVE10,Mobile App
10758,1705,8/12/2022,2022,8,12,2069,4,1283.92,HOLIDAY,Physical Store
10759,3065,4/24/2023,2023,4,24,2084,10,4944.1,FREESHIP,Physical Store
10760,1386,1/15/2022,2022,1,15,2087,5,212.65,SAVE10,Mobile App
10761,3138,8/23/2023,2023,8,23,2005,8,817.36,NA,Mobile App
10762,1354,8/7/2023,2023,8,7,2015,4,1957.12,SAVE10,Online
10763,1844,6/28/2023,2023,6,28,2005,4,408.68,SAVE10,Physical Store
10764,3347,3/6/2022,2022,3,6,2073,8,1737.6,HOLIDAY,Online
10765,2838,9/28/2023,2023,9,28,2014,4,1092.04,NA,Mobile App
10766,1091,7/22/2023,2023,7,22,2071,5,542.35,SAVE10,Online
10767,2251,1/16/2022,2022,1,16,2063,5,243.5,SAVE10,Online
10768,1672,9/5/2022,2022,9,5,2096,5,2468.9,SAVE10,Physical Store
10769,2997,7/6/2023,2023,7,6,2019,8,3052.72,FREESHIP,Online
10770,2292,2/19/2022,2022,2,19,2047,8,3483.2,NA,Physical Store
10771,1211,3/24/2023,2023,3,24,2099,7,3116.19,SAVE10,Physical Store
10772,1661,12/23/2023,2023,12,23,2098,9,3744.9,SAVE10,Physical Store
10773,2580,7/21/2023,2023,7,21,2059,9,251.01,HOLIDAY,Online
10774,1081,12/4/2022,2022,12,4,2035,3,1370.58,NA,Physical Store
10775,2129,12/14/2023,2023,12,14,2013,6,1008.54,SAVE10,Online
10776,1394,12/6/2022,2022,12,6,2092,10,1766.9,HOLIDAY,Physical Store
10777,2985,2/13/2022,2022,2,13,2096,10,4937.8,FREESHIP,Physical Store
10778,2667,7/17/2023,2023,7,17,2033,4,518.32,FREESHIP,Physical Store
10779,1889,2/17/2023,2023,2,17,2030,7,3251.85,SAVE10,Mobile App
10780,2049,1/30/2022,2022,1,30,2051,3,827.34,NA,Mobile App
10781,2749,1/25/2023,2023,1,25,2026,7,1753.08,HOLIDAY,Physical Store
10782,2069,12/27/2022,2022,12,27,2010,4,1175.76,HOLIDAY,Online
10783,2639,11/4/2022,2022,11,4,2019,9,3434.31,SAVE10,Mobile App
10784,2509,6/29/2023,2023,6,29,2039,9,1077.84,NA,Mobile App
10785,2916,2/28/2023,2023,2,28,2095,6,2418.6,FREESHIP,Physical Store
10786,2530,5/24/2022,2022,5,24,2041,8,1892.88,FREESHIP,Physical Store
10787,2760,1/24/2022,2022,1,24,2076,7,664.23,SAVE10,Online
10788,1142,3/20/2023,2023,3,20,2075,5,335.75,NA,Physical Store
10789,2333,11/27/2023,2023,11,27,2085,4,1774.96,NA,Online
10790,2174,9/13/2023,2023,9,13,2091,4,793.92,SAVE10,Online
10791,3054,6/10/2022,2022,6,10,2002,9,4216.95,NA,Mobile App
10792,1652,6/1/2023,2023,6,1,2075,5,335.75,SAVE10,Online
10793,3402,10/26/2023,2023,10,26,2060,9,1197.81,FREESHIP,Physical Store
10794,1886,5/14/2023,2023,5,14,2033,2,259.16,HOLIDAY,Online
10795,2394,5/11/2023,2023,5,11,2027,6,1690.08,HOLIDAY,Physical Store
10796,1030,3/10/2023,2023,3,10,2100,2,341.24,SAVE10,Physical Store
10797,3357,8/9/2022,2022,8,9,2048,1,436.75,FREESHIP,Mobile App
10798,3370,1/6/2022,2022,1,6,2045,4,1390.88,SAVE10,Physical Store
10799,1947,1/16/2023,2023,1,16,2016,3,135.09,NA,Online
10800,3106,3/16/2023,2023,3,16,2096,4,1975.12,HOLIDAY,Physical Store
10801,3108,3/18/2023,2023,3,18,2086,7,3212.72,SAVE10,Mobile App
10802,2174,12/31/2022,2022,12,31,2070,6,200.34,HOLIDAY,Physical Store
10803,1724,5/2/2023,2023,5,2,2030,2,929.1,NA,Online
10804,3024,10/13/2022,2022,10,13,2049,1,218.84,HOLIDAY,Online
10805,2943,5/14/2022,2022,5,14,2036,1,398.9,HOLIDAY,Online
10806,1659,10/2/2023,2023,10,2,2098,4,1664.4,FREESHIP,Physical Store
10807,2844,8/30/2022,2022,8,30,2069,2,641.96,FREESHIP,Mobile App
10808,2967,1/22/2023,2023,1,22,2006,4,1972.68,NA,Mobile App
